WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,K_mgl,Potassium,Total,4.6,mg/l,,,4.6,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Se_ugl,Selenium,Total,0.2,ug/l,U,,0.2,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Ag_ugl,Silver,Total,0.01,ug/l,U,,0.01,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Na_mgl,Sodium,Total,57.3,mg/l,,,57.3,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Sucralose_ug/l,Sucralose,Total,1.6,ug/l,,,1.6,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,SO4_mgl,"Sulfur, sulfate (SO4) as SO4",Total,30,mg/l,,Sulfate: Batch matrix spike recoveries for one of two spiked samples are unavailable because of high analyte concentration in the QC sample.,30,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Tl_ugl,Thallium,Total,0.1,ug/l,U,,0.1,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,TSS_mgl,Total Suspended Solids (TSS),Total,3,mg/l,I,,3,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Color_true_pcu,True Color,,62,PCU,,,62,PCU
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Turb_ntu,Turbidity,,4.4,NTU,A,,4.4,NTU
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Zn_ugl,Zinc,Total,5,ug/l,U,,5,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,DO_mgl,Dissolved oxygen (DO),,4.36,mg/l,,,4.36,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,DO_percent,Dissolved oxygen saturation,,53.8,percent (%),,,53.8,%
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,pH,pH,,7.32,None,,,7.32,None
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Salinity_ppt,Salinity,,0.37,ppt,,,0.37,ppth
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Salinity_PSS,Salinity,,0.37,PSS,,,0.37,ppth
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Secchi_ft,Secchi disk depth,,0.65616,ft,S,,0.2,m
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,Cond_umhocm,Specific conductance,,760,umho,,,760,umho/cm
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,TempW_C,"Temperature, water",,26,deg C,,,26,deg C
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,TempW_F,"Temperature, water",,78.8,deg F,,,26,deg C
2003889,Okaloacoochee Branch,WIN_21FLFTM,G3SD0099, OKALOACOOCHEE BRANCH @ EUCALYPTUS,G3SD0099,26.75602,-81.39836,3235O,10-02-2019 10:25,0.1,m,TN_ugl,Nitrogen,,1029,ug/l,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,22.64,deg C,,,22.64,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,712,umho,,,712,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,0.98424,ft,L,**L**,0.3,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,pH,pH,,7.6,None,,,7.6,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,Fe_diss_ugl,Iron,Dissolved,92,ug/l,I,**I**,92,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,99.4,percent (%),,,99.4,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,8.57,mg/l,,,8.57,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,2/14/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,72.752,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,TempW_C,"Temperature, water",,26.07,deg C,,,26.07,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,Cond_umhocm,Specific conductance,,582,umho,,,582,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,Secchi_ft,Secchi disk depth,,0.98424,ft,L,**L**,0.3,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,pH,pH,,7.52,None,,,7.52,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,Fe_diss_ugl,Iron,Dissolved,120,ug/l,I,**I**,120,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,DO_percent,Dissolved oxygen saturation,,118.9,percent (%),,,118.9,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,DO_mgl,Dissolved oxygen (DO),,9.62,mg/l,,,9.62,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,04-03-2013 0:00,0.152439,m,TempW_F,"Temperature, water",,78.926,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,30.16,deg C,,,30.16,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,447,umho,,,447,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,1.6404,ft,L,**L**,0.5,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,pH,pH,,7.53,None,,,7.53,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,Fe_diss_ugl,Iron,Dissolved,260,ug/l,,,260,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,177.5,percent (%),J,**J**,177.5,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,13.36,mg/l,J,**J**,13.36,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,6/26/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,86.288,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,28.65,deg C,,,28.65,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,318,umho,,,318,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,1.96848,ft,L,**L**,0.6,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,pH,pH,,7.12,None,,,7.12,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,Fe_ugl,Iron,Total Recovrble,850,ug/l,,,850,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,73.1,percent (%),,,73.1,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,5.67,mg/l,,,5.67,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,Depth_bott_ft,"Depth, bottom",,1.96848,ft,,,0.6,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0044FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0044FTM,26.75183,-81.39468,3235O,8/20/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,83.57,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Alk_CaCO3_mgl,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",Total,289,mg/l CaCO3,,,289,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,As_ugl,Arsenic,Total,2.44,ug/l,,,2.44,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Cd_ugl,Cadmium,Total,0.02,ug/l,U,,0.02,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Ca_mgl,Calcium,Total,107,mg/l,,,107,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,C_organic_mgl,"Carbon, organic",Total,12,mg/l,,,12,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Cl_mgl,Chloride,Total,49,mg/l,,,49,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,ChlaC_ugl,"Chlorophyll a, corrected for pheophytin",Total,14,ug/l,,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,14,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Chla_ugl,"Chlorophyll a, uncorrected for pheophytin",Total,17,ug/l,,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,17,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Cr_ugl,Chromium,Total,0.4,ug/l,U,,0.4,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Cu_ugl,Copper,Total,0.32,ug/l,I,,0.32,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TDS_mgl,Dissolved Solids,Total,404,mg/l,,,404,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,F_mgl,Fluorides,Total,0.21,mg/l,,,0.21,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Fe_ugl,Iron,Total,560,ug/l,,,560,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Pb_ugl,Lead,Total,0.1,ug/l,I,,0.1,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Mg_mgl,Magnesium,Total,9.39,mg/l,,,9.39,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Ni_ugl,Nickel,Total,1.78,ug/l,,,1.78,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,NH3_N_ugl,"Nitrogen, ammonia as N",Total,120,ug/l,,,0.12,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,1010,ug/l,,,1.01,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Total,40,ug/l,,,0.04,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Pheo_ugl,Pheophytin-a,Total,5.5,ug/l,,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,5.5,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TP_ugl,Phosphorus as P,Total,71,ug/l,,,0.071,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.014,mg/l,,,0.014,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,K_mgl,Potassium,Total,4.9,mg/l,,,4.9,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Ag_ugl,Silver,Total,0.01,ug/l,U,,0.01,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Na_mgl,Sodium,Total,42.5,mg/l,,,42.5,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,SO4_mgl,"Sulfur, sulfate (SO4) as SO4",Total,28,mg/l,,,28,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TSS_mgl,Total Suspended Solids (TSS),Total,13,mg/l,,,13,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Color_true_pcu,True Color,,43,PCU,,,43,PCU
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Turb_ntu,Turbidity,,11,NTU,,,11,NTU
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Zn_ugl,Zinc,Total,5,ug/l,U,,5,ug/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,DO_mgl,Dissolved oxygen (DO),,5,mg/l,,,5,mg/L
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,DO_percent,Dissolved oxygen saturation,,62,percent (%),,,62,%
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,pH,pH,,8,None,,,8,None
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Secchi_ft,Secchi disk depth,,0.98424,ft,S,,0.3,m
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,Cond_umhocm,Specific conductance,,737,umho,,,737,umho/cm
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TempW_C,"Temperature, water",,26.4,deg C,,,26.4,deg C
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TempW_F,"Temperature, water",,79.52,deg F,,,26.4,deg C
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,4/24/2017 10:50:00 AM,0.15,m,TN_ugl,Nitrogen,,1050,ug/l,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,07-12-2017 9:40,0.2,m,TN_ugl,Nitrogen,,1014,ug/l,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,WIN_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd,CALUSA0051FTM,26.75602,-81.39836,3235O,07-12-2017 9:40,0.2,m,Alk_CaCO3_mgl,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",Total,267,mg/l CaCO3,,,267,mg/L
